0.000000000000000000e+00,1.612900000000000011e-03,3.225800000000000022e-03,4.838699999999999599e-03,6.451600000000000043e-03,8.064500000000000487e-03,9.677399999999999197e-03,1.128999999999999969e-02,1.290299999999999954e-02,1.451599999999999939e-02,1.612900000000000097e-02,1.774200000000000083e-02,1.935500000000000068e-02,2.096800000000000053e-02,2.258100000000000038e-02,2.419400000000000023e-02,2.580599999999999908e-02,2.741899999999999893e-02,2.903199999999999878e-02,3.064499999999999863e-02,3.225800000000000195e-02,3.387099999999999833e-02,3.548400000000000165e-02,3.709699999999999803e-02,3.871000000000000135e-02,4.032299999999999773e-02,4.193500000000000005e-02,4.354800000000000337e-02,4.516099999999999975e-02,4.677400000000000307e-02,4.838699999999999946e-02,5.000000000000000278e-02
6.845399999999999957e-10,6.826400000000000332e-10,6.807700000000000180e-10,6.789299999999999499e-10,6.771099999999999500e-10,6.753399999999999654e-10,6.736100000000000138e-10,6.719799999999999894e-10,6.705199999999999758e-10,6.692500000000000412e-10,6.681599999999999964e-10,6.672199999999999976e-10,6.663800000000000294e-10,6.655600000000000260e-10,6.647099999999999721e-10,6.637500000000000085e-10,6.626700000000000495e-10,6.614199999999999762e-10,6.599200000000000331e-10,6.581999999999999605e-10,6.561800000000000026e-10,6.537299999999999749e-10,6.507399999999999676e-10,6.454399999999999963e-10,6.380599999999999659e-10,6.298299999999999850e-10,6.243899999999999500e-10,6.199599999999999974e-10,6.154599999999999612e-10,6.109399999999999603e-10,6.065299999999999724e-10,6.022399999999999800e-10
