-129.242413021389,-5.16831804539929,5.94177823507429e-11
-129.242413021389,-5.06390757983567,8.1823206221307e-11
-129.242413021389,-4.95949711427205,1.11943950308637e-10
-129.242413021389,-4.85508664870843,1.52155916382286e-10
-129.242413021389,-4.75067618314481,2.05466555406901e-10
-129.242413021389,-4.64626571758118,2.75649695357017e-10
-129.242413021389,-4.54185525201756,3.67399003511366e-10
-129.242413021389,-4.43744478645394,4.86499627149765e-10
-129.242413021389,-4.33303432089032,6.40016440327732e-10
-129.242413021389,-4.22862385532669,8.36495923317385e-10
-129.242413021389,-4.12421338976307,1.0861770143719e-09
-129.242413021389,-4.01980292419945,1.40120432071724e-09
-129.242413021389,-3.91539245863583,1.79583490336978e-09
-129.242413021389,-3.81098199307221,2.2866275355988e-09
-129.242413021389,-3.70657152750858,2.8926009887306e-09
-129.242413021389,-3.60216106194496,3.63534566793652e-09
-129.242413021389,-3.49775059638134,4.53907098481859e-09
-129.242413021389,-3.39334013081772,5.63056942197386e-09
-129.242413021389,-3.2889296652541,6.93907754621789e-09
-129.242413021389,-3.18451919969047,8.49601449769494e-09
-129.242413021389,-3.08010873412685,1.03345799475788e-08
-129.242413021389,-2.97569826856323,1.24891963728424e-08
-129.242413021389,-2.87128780299961,1.4994784884613e-08
-129.242413021389,-2.76687733743599,1.78858698317327e-08
-129.242413021389,-2.66246687187236,2.11955149483533e-08
-129.242413021389,-2.55805640630874,2.49541027698809e-08
-129.242413021389,-2.45364594074512,2.91879791195914e-08
-129.242413021389,-2.3492354751815,3.39179952465552e-08
-129.242413021389,-2.24482500961788,3.91579911215666e-08
-129.242413021389,-2.14041454405425,4.49132738069774e-08
-129.242413021389,-2.03600407849063,5.11791539631635e-08
-129.242413021389,-1.93159361292701,5.79396106557134e-08
-129.242413021389,-1.82718314736339,6.51661589165155e-08
-129.242413021389,-1.72277268179976,7.28169952993102e-08
-129.242413021389,-1.61836221623614,8.08364934080197e-08
-129.242413021389,-1.51395175067252,8.91551137195056e-08
-129.242413021389,-1.4095412851089,9.76897798832421e-08
-129.242413021389,-1.30513081954528,1.0634475726669e-07
-129.242413021389,-1.20072035398165,1.15013049350936e-07
-129.242413021389,-1.09630988841803,1.23578304502986e-07
-129.242413021389,-0.99189942285441,1.31917200778694e-07
-129.242413021389,-0.887488957290788,1.39902251091327e-07
-129.242413021389,-0.783078491727166,1.47404946811524e-07
-129.242413021389,-0.678668026163544,1.54299136192178e-07
-129.242413021389,-0.574257560599922,1.60464516424506e-07
-129.242413021389,-0.469847095036299,1.65790105944612e-07
-129.242413021389,-0.365436629472677,1.70177557858668e-07
-129.242413021389,-0.261026163909055,1.73544176703731e-07
-129.242413021389,-0.156615698345433,1.75825509436272e-07
-129.242413021389,-0.052205232781811,1.76977397294586e-07
-129.242413021389,0.052205232781811,1.76977397294586e-07
-129.242413021389,0.156615698345433,1.75825509436272e-07
-129.242413021389,0.261026163909055,1.73544176703731e-07
-129.242413021389,0.365436629472677,1.70177557858668e-07
-129.242413021389,0.469847095036299,1.65790105944612e-07
-129.242413021389,0.574257560599922,1.60464516424506e-07
-129.242413021389,0.678668026163544,1.54299136192178e-07
-129.242413021389,0.783078491727166,1.47404946811524e-07
-129.242413021389,0.887488957290788,1.39902251091327e-07
-129.242413021389,0.99189942285441,1.31917200778694e-07
-129.242413021389,1.09630988841803,1.23578304502986e-07
-129.242413021389,1.20072035398165,1.15013049350936e-07
-129.242413021389,1.30513081954528,1.0634475726669e-07
-129.242413021389,1.4095412851089,9.76897798832421e-08
-129.242413021389,1.51395175067252,8.91551137195056e-08
-129.242413021389,1.61836221623614,8.08364934080197e-08
-129.242413021389,1.72277268179976,7.28169952993102e-08
-129.242413021389,1.82718314736339,6.51661589165155e-08
-129.242413021389,1.93159361292701,5.79396106557134e-08
-129.242413021389,2.03600407849063,5.11791539631635e-08
-129.242413021389,2.14041454405425,4.49132738069774e-08
-129.242413021389,2.24482500961788,3.91579911215666e-08
-129.242413021389,2.3492354751815,3.39179952465552e-08
-129.242413021389,2.45364594074512,2.91879791195914e-08
-129.242413021389,2.55805640630874,2.49541027698809e-08
-129.242413021389,2.66246687187236,2.11955149483533e-08
-129.242413021389,2.76687733743599,1.78858698317327e-08
-129.242413021389,2.87128780299961,1.4994784884613e-08
-129.242413021389,2.97569826856323,1.24891963728424e-08
-129.242413021389,3.08010873412685,1.03345799475788e-08
-129.242413021389,3.18451919969047,8.49601449769494e-09
-129.242413021389,3.2889296652541,6.93907754621789e-09
-129.242413021389,3.39334013081772,5.63056942197386e-09
-129.242413021389,3.49775059638134,4.53907098481859e-09
-129.242413021389,3.60216106194496,3.63534566793652e-09
-129.242413021389,3.70657152750858,2.8926009887306e-09
-129.242413021389,3.81098199307221,2.2866275355988e-09
-129.242413021389,3.91539245863583,1.79583490336978e-09
-129.242413021389,4.01980292419945,1.40120432071724e-09
-129.242413021389,4.12421338976307,1.0861770143719e-09
-129.242413021389,4.22862385532669,8.36495923317385e-10
-129.242413021389,4.33303432089032,6.40016440327732e-10
-129.242413021389,4.43744478645394,4.86499627149765e-10
-129.242413021389,4.54185525201756,3.67399003511366e-10
-129.242413021389,4.64626571758118,2.75649695357017e-10
-129.242413021389,4.75067618314481,2.05466555406901e-10
-129.242413021389,4.85508664870843,1.52155916382286e-10
-129.242413021389,4.95949711427205,1.11943950308637e-10
-129.242413021389,5.06390757983567,8.1823206221307e-11
-129.242413021389,5.16831804539929,5.94177823507429e-11
-128.724407357976,-5.16831804539929,6.33448298340537e-11
-128.724407357976,-5.06390757983567,8.72310757740787e-11
-128.724407357976,-4.95949711427205,1.19342563837099e-10
-128.724407357976,-4.85508664870843,1.62212224188807e-10
-128.724407357976,-4.75067618314481,2.19046276618175e-10
-128.724407357976,-4.64626571758118,2.93867969409004e-10
-128.724407357976,-4.54185525201756,3.91681184283334e-10
-128.724407357976,-4.43744478645394,5.18653421196678e-10
-128.724407357976,-4.33303432089032,6.82316486741953e-10
-128.724407357976,-4.22862385532669,8.91781716231569e-10
-128.724407357976,-4.12421338976307,1.15796476110301e-09
-128.724407357976,-4.01980292419945,1.49381289147801e-09
-128.724407357976,-3.91539245863583,1.91452544782817e-09
-128.724407357976,-3.81098199307221,2.43775560793134e-09
-128.724407357976,-3.70657152750858,3.08377913412085e-09
-128.724407357976,-3.60216106194496,3.87561338731996e-09
-128.724407357976,-3.49775059638134,4.83906783058235e-09
-128.724407357976,-3.39334013081772,6.00270571860716e-09
-128.724407357976,-3.2889296652541,7.39769592503109e-09
-128.724407357976,-3.18451919969047,9.05753414772825e-09
-128.724407357976,-3.08010873412685,1.10176142946812e-08
-128.724407357976,-2.97569826856323,1.33146338975051e-08
-128.724407357976,-2.87128780299961,1.59858220777602e-08
-128.724407357976,-2.76687733743599,1.90679849718588e-08
-128.724407357976,-2.66246687187236,2.25963715663952e-08
-128.724407357976,-2.55805640630874,2.66033724430954e-08
-128.724407357976,-2.45364594074512,3.1117074676674e-08
-128.724407357976,-2.3492354751815,3.61597076195561e-08
-128.724407357976,-2.24482500961788,4.17460259556121e-08
-128.724407357976,-2.14041454405425,4.78816875022208e-08
-128.724407357976,-2.03600407849063,5.45616929913389e-08
-128.724407357976,-1.93159361292701,6.17689626309589e-08
-128.724407357976,-1.82718314736339,6.94731288209035e-08
-128.724407357976,-1.72277268179976,7.76296252363282e-08
-128.724407357976,-1.61836221623614,8.61791490144463e-08
-128.724407357976,-1.51395175067252,9.50475646172812e-08
-128.724407357976,-1.4095412851089,1.04146305001785e-07
-128.724407357976,-1.30513081954528,1.13373308230141e-07
-128.724407357976,-1.20072035398165,1.22614506156162e-07
-128.724407357976,-1.09630988841803,1.3174585722021e-07
-128.724407357976,-0.99189942285441,1.40635888868824e-07
-128.724407357976,-0.887488957290788,1.4914868812283e-07
-128.724407357976,-0.783078491727166,1.57147252944505e-07
-128.724407357976,-0.678668026163544,1.64497093949733e-07
-128.724407357976,-0.574257560599922,1.71069957261489e-07
-128.724407357976,-0.469847095036299,1.76747526308509e-07
-128.724407357976,-0.365436629472677,1.81424954241789e-07
-128.724407357976,-0.261026163909055,1.85014080079536e-07
-128.724407357976,-0.156615698345433,1.87446190939626e-07
-128.724407357976,-0.052205232781811,1.88674209513966e-07
-128.724407357976,0.052205232781811,1.88674209513966e-07
-128.724407357976,0.156615698345433,1.87446190939626e-07
-128.724407357976,0.261026163909055,1.85014080079536e-07
-128.724407357976,0.365436629472677,1.81424954241789e-07
-128.724407357976,0.469847095036299,1.76747526308509e-07
-128.724407357976,0.574257560599922,1.71069957261489e-07
-128.724407357976,0.678668026163544,1.64497093949733e-07
-128.724407357976,0.783078491727166,1.57147252944505e-07
-128.724407357976,0.887488957290788,1.4914868812283e-07
-128.724407357976,0.99189942285441,1.40635888868824e-07
-128.724407357976,1.09630988841803,1.3174585722021e-07
-128.724407357976,1.20072035398165,1.22614506156162e-07
-128.724407357976,1.30513081954528,1.13373308230141e-07
-128.724407357976,1.4095412851089,1.04146305001785e-07
-128.724407357976,1.51395175067252,9.50475646172812e-08
-128.724407357976,1.61836221623614,8.61791490144463e-08
-128.724407357976,1.72277268179976,7.76296252363282e-08
-128.724407357976,1.82718314736339,6.94731288209035e-08
-128.724407357976,1.93159361292701,6.17689626309589e-08
-128.724407357976,2.03600407849063,5.45616929913389e-08
-128.724407357976,2.14041454405425,4.78816875022208e-08
-128.724407357976,2.24482500961788,4.17460259556121e-08
-128.724407357976,2.3492354751815,3.61597076195561e-08
-128.724407357976,2.45364594074512,3.1117074676674e-08
-128.724407357976,2.55805640630874,2.66033724430954e-08
-128.724407357976,2.66246687187236,2.25963715663952e-08
-128.724407357976,2.76687733743599,1.90679849718588e-08
-128.724407357976,2.87128780299961,1.59858220777602e-08
-128.724407357976,2.97569826856323,1.33146338975051e-08
-128.724407357976,3.08010873412685,1.10176142946812e-08
-128.724407357976,3.18451919969047,9.05753414772825e-09
-128.724407357976,3.2889296652541,7.39769592503109e-09
-128.724407357976,3.39334013081772,6.00270571860716e-09
-128.724407357976,3.49775059638134,4.83906783058235e-09
-128.724407357976,3.60216106194496,3.87561338731996e-09
-128.724407357976,3.70657152750858,3.08377913412085e-09
-128.724407357976,3.81098199307221,2.43775560793134e-09
-128.724407357976,3.91539245863583,1.91452544782817e-09
-128.724407357976,4.01980292419945,1.49381289147801e-09
-128.724407357976,4.12421338976307,1.15796476110301e-09
-128.724407357976,4.22862385532669,8.91781716231569e-10
-128.724407357976,4.33303432089032,6.82316486741953e-10
-128.724407357976,4.43744478645394,5.18653421196678e-10
-128.724407357976,4.54185525201756,3.91681184283334e-10
-128.724407357976,4.64626571758118,2.93867969409004e-10
-128.724407357976,4.75067618314481,2.19046276618175e-10
-128.724407357976,4.85508664870843,1.62212224188807e-10
-128.724407357976,4.95949711427205,1.19342563837099e-10
-128.724407357976,5.06390757983567,8.72310757740787e-11
-128.724407357976,5.16831804539929,6.33448298340537e-11
-128.206401694564,-5.16831804539929,6.75140690551967e-11
-128.206401694564,-5.06390757983567,9.29724634038592e-11
-128.206401694564,-4.95949711427205,1.27197470057621e-10
-128.206401694564,-4.85508664870843,1.72888731948138e-10
-128.206401694564,-4.75067618314481,2.3346349630468e-10
-128.206401694564,-4.64626571758118,3.13209814151619e-10
-128.206401694564,-4.54185525201756,4.17460913425805e-10
-128.206401694564,-4.43744478645394,5.52790227491652e-10
-128.206401694564,-4.33303432089032,7.27225292483629e-10
-128.206401694564,-4.22862385532669,9.50477134906639e-10
-128.206401694564,-4.12421338976307,1.23417985413175e-09
-128.206401694564,-4.01980292419945,1.59213288558826e-09
-128.206401694564,-3.91539245863583,2.04053596214911e-09
-128.206401694564,-3.81098199307221,2.59820416101412e-09
-128.206401694564,-3.70657152750858,3.28674775759022e-09
-128.206401694564,-3.60216106194496,4.13069907280892e-09
-128.206401694564,-3.49775059638134,5.15756630071621e-09
-128.206401694564,-3.39334013081772,6.39779267646244e-09
-128.206401694564,-3.2889296652541,7.88459855114168e-09
-128.206401694564,-3.18451919969047,9.65368424734143e-09
-128.206401694564,-3.08010873412685,1.17427732344265e-08
-128.206401694564,-2.97569826856323,1.41909784074843e-08
-128.206401694564,-2.87128780299961,1.70379792398113e-08
