Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
22192	1.1437e-002	-1.4313e-002	0.	6.7022e-010
22193	8.9375e-003	-1.4313e-002	0.	6.7117e-010
22194	1.2812e-002	-1.1937e-002	0.	6.6733e-010
22195	1.0312e-002	-1.1937e-002	0.	6.6845e-010
22196	2.0312e-002	-1.9063e-002	0.	6.6953e-010
22197	2.2813e-002	-1.9063e-002	0.	6.6706e-010
22198	1.8938e-002	-1.6687e-002	0.	6.6811e-010
22199	2.1437e-002	-1.6687e-002	0.	6.659e-010
22200	2.1437e-002	-1.4313e-002	0.	6.6343e-010
22201	1.8938e-002	-1.4313e-002	0.	6.6562e-010
22202	2.2813e-002	-1.1937e-002	0.	6.5984e-010
22203	2.0312e-002	-1.1937e-002	0.	6.6222e-010
22204	3.0313e-002	-1.9063e-002	0.	6.5682e-010
22205	3.2812e-002	-1.9063e-002	0.	6.5234e-010
22206	2.8937e-002	-1.6687e-002	0.	6.5669e-010
22207	3.1438e-002	-1.6687e-002	0.	6.5261e-010
22208	3.1438e-002	-1.4313e-002	0.	6.5043e-010
22209	2.8937e-002	-1.4313e-002	0.	6.5439e-010
22210	3.2812e-002	-1.1937e-002	0.	6.4609e-010
22211	3.0313e-002	-1.1937e-002	0.	6.5023e-010
22212	4.0312e-002	-1.9063e-002	0.	6.353e-010
22213	4.2813e-002	-1.9063e-002	0.	6.2839e-010
22214	3.8938e-002	-1.6687e-002	0.	6.3703e-010
22215	4.1437e-002	-1.6687e-002	0.	6.3071e-010
22216	4.1437e-002	-1.4313e-002	0.	6.2917e-010
22217	3.8938e-002	-1.4313e-002	0.	6.3534e-010
22218	4.2813e-002	-1.1937e-002	0.	6.2421e-010
22219	4.0312e-002	-1.1937e-002	0.	6.3051e-010
22220	5.0313e-002	-1.9063e-002	0.	6.0431e-010
22221	5.2813e-002	-1.9063e-002	0.	5.9538e-010
22222	4.8937e-002	-1.6687e-002	0.	6.0826e-010
22223	5.1438e-002	-1.6687e-002	0.	5.9973e-010
22224	5.1438e-002	-1.4313e-002	0.	5.9923e-010
22225	4.8937e-002	-1.4313e-002	0.	6.0741e-010
22226	5.2813e-002	-1.1937e-002	0.	5.9414e-010
22227	5.0313e-002	-1.1937e-002	0.	6.0226e-010
22228	6.0312e-002	-1.9063e-002	0.	5.6776e-010
22229	6.2812e-002	-1.9063e-002	0.	5.5903e-010
22230	5.8938e-002	-1.6687e-002	0.	5.7294e-010
22231	6.1437e-002	-1.6687e-002	0.	5.6425e-010
22232	6.1437e-002	-1.4313e-002	0.	5.646e-010
22233	5.8938e-002	-1.4313e-002	0.	5.7332e-010
22234	6.2812e-002	-1.1937e-002	0.	5.5826e-010
22235	6.0312e-002	-1.1937e-002	0.	5.682e-010
22236	7.0313e-002	-1.9063e-002	0.	5.3223e-010
22237	7.2812e-002	-1.9063e-002	0.	5.2428e-010
22238	6.8938e-002	-1.6687e-002	0.	5.3519e-010
22239	7.1438e-002	-1.6687e-002	0.	5.2726e-010
22240	7.1438e-002	-1.4313e-002	0.	5.2695e-010
22241	6.8938e-002	-1.4313e-002	0.	5.3298e-010
22242	7.2812e-002	-1.1937e-002	0.	5.2499e-010
22243	7.0313e-002	-1.1937e-002	0.	5.2934e-010
22244	9.7562e-002	-1.6687e-002	0.	4.8944e-010
22245	0.10006	-1.6687e-002	0.	4.8584e-010
22246	9.6188e-002	-1.9063e-002	0.	4.9138e-010
22247	9.8687e-002	-1.9063e-002	0.	4.8783e-010
22248	9.8687e-002	-1.1937e-002	0.	4.8768e-010
22249	9.6188e-002	-1.1937e-002	0.	4.9131e-010
22250	0.10006	-1.4313e-002	0.	4.8576e-010
22251	9.7562e-002	-1.4313e-002	0.	4.894e-010
22252	0.11031	-1.9063e-002	0.	4.7085e-010
22253	0.11281	-1.9063e-002	0.	4.6714e-010
22254	0.10894	-1.6687e-002	0.	4.7281e-010
22255	0.11144	-1.6687e-002	0.	4.6911e-010
22256	0.11144	-1.4313e-002	0.	4.6902e-010
22257	0.10894	-1.4313e-002	0.	4.7272e-010
22258	0.11281	-1.1937e-002	0.	4.6691e-010
22259	0.11031	-1.1937e-002	0.	4.7061e-010
22260	0.12031	-1.9063e-002	0.	4.5595e-010
22261	0.12281	-1.9063e-002	0.	4.5222e-010
22262	0.11894	-1.6687e-002	0.	4.5795e-010
22263	0.12144	-1.6687e-002	0.	4.5422e-010
22264	0.12144	-1.4313e-002	0.	4.5417e-010
22265	0.11894	-1.4313e-002	0.	4.5789e-010
22266	0.12281	-1.1937e-002	0.	4.5208e-010
22267	0.12031	-1.1937e-002	0.	4.558e-010
22268	0.13144	-1.4313e-002	0.	4.3927e-010
22269	0.12894	-1.4313e-002	0.	4.4299e-010
22270	0.13281	-1.1937e-002	0.	4.372e-010
22271	0.13031	-1.1937e-002	0.	4.4092e-010
22272	0.13031	-1.9063e-002	0.	4.41e-010
22273	0.13281	-1.9063e-002	0.	4.3726e-010
22274	0.12894	-1.6687e-002	0.	4.4302e-010
22275	0.13144	-1.6687e-002	0.	4.3929e-010
22276	0.16031	-1.9063e-002	0.	3.9612e-010
22277	0.16281	-1.9063e-002	0.	3.9238e-010
22278	0.15894	-1.6687e-002	0.	3.9818e-010
22279	0.16144	-1.6687e-002	0.	3.9444e-010
22280	0.16144	-1.4313e-002	0.	3.9445e-010
22281	0.15894	-1.4313e-002	0.	3.9819e-010
22282	0.16281	-1.1937e-002	0.	3.924e-010
22283	0.16031	-1.1937e-002	0.	3.9614e-010
22284	0.21144	-1.4313e-002	0.	3.1967e-010
22285	0.20894	-1.4313e-002	0.	3.2341e-010
22286	0.21281	-1.1937e-002	0.	3.1762e-010
22287	0.21031	-1.1937e-002	0.	3.2136e-010
22288	0.21031	-1.9063e-002	0.	3.2133e-010
22289	0.21281	-1.9063e-002	0.	3.1759e-010
22290	0.20894	-1.6687e-002	0.	3.234e-010
22291	0.21144	-1.6687e-002	0.	3.1966e-010
22292	0.24031	-1.9063e-002	0.	2.7646e-010
22293	0.24281	-1.9063e-002	0.	2.7272e-010
22294	0.23894	-1.6687e-002	0.	2.7853e-010
22295	0.24144	-1.6687e-002	0.	2.7479e-010
22296	0.24144	-1.4313e-002	0.	2.748e-010
22297	0.23894	-1.4313e-002	0.	2.7854e-010
22298	0.24281	-1.1937e-002	0.	2.7275e-010
22299	0.24031	-1.1937e-002	0.	2.7649e-010
22300	0.27756	-1.6687e-002	0.	2.2076e-010
22301	0.28006	-1.6687e-002	0.	2.1702e-010
22302	0.27619	-1.9063e-002	0.	2.228e-010
22303	0.27869	-1.9063e-002	0.	2.1906e-010
22304	0.27869	-1.1937e-002	0.	2.1909e-010
22305	0.27619	-1.1937e-002	0.	2.2283e-010
22306	0.28006	-1.4313e-002	0.	2.1703e-010
22307	0.27756	-1.4313e-002	0.	2.2077e-010
22308	0.31031	-1.9063e-002	0.	1.7176e-010
22309	0.31281	-1.9063e-002	0.	1.6802e-010
22310	0.30894	-1.6687e-002	0.	1.7383e-010
22311	0.31144	-1.6687e-002	0.	1.7009e-010
22312	0.31144	-1.4313e-002	0.	1.701e-010
22313	0.30894	-1.4313e-002	0.	1.7384e-010
22314	0.31281	-1.1937e-002	0.	1.6805e-010
22315	0.31031	-1.1937e-002	0.	1.7179e-010
22316	0.34144	-1.4313e-002	0.	1.2523e-010
22317	0.33894	-1.4313e-002	0.	1.2897e-010
22318	0.34281	-1.1937e-002	0.	1.2318e-010
22319	0.34031	-1.1937e-002	0.	1.2692e-010
22320	0.34031	-1.9063e-002	0.	1.2689e-010
22321	0.34281	-1.9063e-002	0.	1.2315e-010
22322	0.33894	-1.6687e-002	0.	1.2896e-010
22323	0.34144	-1.6687e-002	0.	1.2522e-010
22324	0.37031	-1.9063e-002	0.	8.2019e-011
22325	0.37281	-1.9063e-002	0.	7.828e-011
22326	0.36894	-1.6687e-002	0.	8.4086e-011
22327	0.37144	-1.6687e-002	0.	8.0347e-011
22328	0.37144	-1.4313e-002	0.	8.0357e-011
22329	0.36894	-1.4313e-002	0.	8.4097e-011
22330	0.37281	-1.1937e-002	0.	7.8312e-011
22331	0.37031	-1.1937e-002	0.	8.2051e-011
22332	0.39144	-1.4313e-002	0.	5.0443e-011
22333	0.38894	-1.4313e-002	0.	5.4183e-011
22334	0.39281	-1.1937e-002	0.	4.8397e-011
22335	0.39031	-1.1937e-002	0.	5.2137e-011
22336	0.39031	-1.9063e-002	0.	5.2105e-011
22337	0.39281	-1.9063e-002	0.	4.8365e-011
22338	0.38894	-1.6687e-002	0.	5.4172e-011
22339	0.39144	-1.6687e-002	0.	5.0433e-011
22340	0.40144	-1.4313e-002	0.	3.5486e-011
22341	0.39894	-1.4313e-002	0.	3.9226e-011
22342	0.40281	-1.1937e-002	0.	3.344e-011
22343	0.40031	-1.1937e-002	0.	3.718e-011
22344	0.40031	-1.9063e-002	0.	3.7148e-011
22345	0.40281	-1.9063e-002	0.	3.3408e-011
22346	0.39894	-1.6687e-002	0.	3.9215e-011
22347	0.40144	-1.6687e-002	0.	3.5476e-011
22348	0.40169	-2.1437e-002	0.	3.508e-011
22349	0.40169	-9.5625e-003	0.	3.5134e-011
22350	0.37169	-2.1437e-002	0.	7.9952e-011
22351	0.37169	-9.5625e-003	0.	8.0005e-011
22352	0.34169	-2.1437e-002	0.	1.2482e-010
22353	0.34169	-9.5625e-003	0.	1.2488e-010
22354	0.31169	-9.5625e-003	0.	1.6975e-010
22355	0.31169	-2.1437e-002	0.	1.6969e-010
22356	0.24169	-2.1437e-002	0.	2.7439e-010
22357	0.16169	-2.1437e-002	0.	3.9406e-010
22358	0.16169	-9.5625e-003	0.	3.9409e-010
22359	0.13169	-2.1437e-002	0.	4.3897e-010
22360	0.13169	-9.5625e-003	0.	4.3886e-010
22361	0.11419	-2.1437e-002	0.	4.6516e-010
22362	0.11169	-2.1437e-002	0.	4.6888e-010
22363	9.7313e-002	-2.1437e-002	0.	4.8972e-010
22364	9.7313e-002	-9.5625e-003	0.	4.8961e-010
22365	7.1687e-002	-2.1437e-002	0.	5.2751e-010
22366	7.1687e-002	-9.5625e-003	0.	5.2711e-010
22367	6.4187e-002	-2.1437e-002	0.	5.5398e-010
22368	6.1687e-002	-2.1437e-002	0.	5.6243e-010
22369	6.1687e-002	-9.5625e-003	0.	5.5835e-010
22370	6.4187e-002	-9.5625e-003	0.	5.4466e-010
22371	5.4187e-002	-2.1437e-002	0.	5.9059e-010
22372	5.1688e-002	-2.1437e-002	0.	5.9997e-010
22373	5.1688e-002	-9.5625e-003	0.	5.9675e-010
22374	5.4187e-002	-9.5625e-003	0.	5.8841e-010
22375	4.4188e-002	-2.1437e-002	0.	6.2571e-010
22376	4.1687e-002	-2.1437e-002	0.	6.3318e-010
22377	4.1687e-002	-9.5625e-003	0.	6.2573e-010
22378	4.4188e-002	-9.5625e-003	0.	6.1925e-010
22379	3.4187e-002	-2.1437e-002	0.	6.518e-010
22380	3.1687e-002	-2.1437e-002	0.	6.5674e-010
22381	3.1687e-002	-9.5625e-003	0.	6.4623e-010
22382	3.4187e-002	-9.5625e-003	0.	6.419e-010
22383	2.4187e-002	-2.1437e-002	0.	6.6809e-010
22384	2.1688e-002	-2.1437e-002	0.	6.7085e-010
22385	2.1688e-002	-9.5625e-003	0.	6.5908e-010
22386	2.4187e-002	-9.5625e-003	0.	6.5649e-010
22387	1.4187e-002	-2.1437e-002	0.	6.7669e-010
22388	1.1687e-002	-2.1437e-002	0.	6.7795e-010
22389	1.1687e-002	-9.5625e-003	0.	6.6604e-010
22390	1.4187e-002	-9.5625e-003	0.	6.6477e-010
22391	4.1875e-003	-2.1437e-002	0.	6.801e-010
22392	1.6875e-003	-2.1437e-002	0.	6.8034e-010
22393	1.6875e-003	-9.5625e-003	0.	6.6856e-010
22394	4.1875e-003	-9.5625e-003	0.	6.6829e-010
22395	-1.2688e-002	-2.1437e-002	0.	6.7739e-010
22396	-1.5188e-002	-2.1437e-002	0.	6.7599e-010
22397	-1.5188e-002	-9.5625e-003	0.	6.6406e-010
22398	-1.2688e-002	-9.5625e-003	0.	6.6548e-010
22399	-2.2688e-002	-2.1437e-002	0.	6.6966e-010
22400	-2.2688e-002	-9.5625e-003	0.	6.5793e-010
22401	-6.8312e-002	-2.1437e-002	0.	5.4072e-010
22402	-6.8312e-002	-9.5625e-003	0.	5.3297e-010
22403	-9.8312e-002	-2.1437e-002	0.	4.8803e-010
22404	-0.10581	-2.1437e-002	0.	4.7724e-010
22405	-0.10831	-2.1437e-002	0.	4.7356e-010
22406	-0.10831	-9.5625e-003	0.	4.7319e-010
22407	-0.10581	-9.5625e-003	0.	4.7687e-010
22408	-0.12269	-2.1437e-002	0.	4.5211e-010
22409	-0.19831	-2.1437e-002	0.	3.388e-010
22410	-0.19831	-9.5625e-003	0.	3.3885e-010
22411	-0.22831	-2.1437e-002	0.	2.9388e-010
22412	-0.22831	-9.5625e-003	0.	2.9393e-010
22413	-0.34831	-2.1437e-002	0.	1.142e-010
22414	-0.34831	-9.5625e-003	0.	1.1425e-010
22415	-0.37831	-2.1437e-002	0.	6.9279e-011
22416	-0.37831	-9.5625e-003	0.	6.9332e-011
22417	-0.40831	-2.1437e-002	0.	2.4358e-011
22418	-0.40831	-9.5625e-003	0.	2.4412e-011
22419	-0.41081	-9.5625e-003	0.	2.0668e-011
22420	-0.41081	-2.1437e-002	0.	2.0615e-011
22421	-0.40469	-1.1937e-002	0.	2.9829e-011
22422	-0.40606	-1.4313e-002	0.	2.7759e-011
22423	-0.40606	-1.6687e-002	0.	2.7749e-011
22424	-0.40469	-1.9063e-002	0.	2.9797e-011
22425	-0.38081	-9.5625e-003	0.	6.5589e-011
22426	-0.38081	-2.1437e-002	0.	6.5536e-011
22427	-0.37469	-1.1937e-002	0.	7.4749e-011
22428	-0.37606	-1.4313e-002	0.	7.268e-011
22429	-0.37606	-1.6687e-002	0.	7.2669e-011
22430	-0.37469	-1.9063e-002	0.	7.4717e-011
22431	-0.35331	-9.5625e-003	0.	1.0677e-010
22432	-0.35081	-9.5625e-003	0.	1.1051e-010
22433	-0.35081	-2.1437e-002	0.	1.1046e-010
22434	-0.35331	-2.1437e-002	0.	1.0671e-010
22435	-0.34469	-1.1937e-002	0.	1.1967e-010
22436	-0.34606	-1.4313e-002	0.	1.176e-010
22437	-0.34606	-1.6687e-002	0.	1.1759e-010
22438	-0.34469	-1.9063e-002	0.	1.1964e-010
22439	-0.33356	-1.6687e-002	0.	1.3631e-010
22440	-0.33219	-1.9063e-002	0.	1.3835e-010
22441	-0.30219	-1.1937e-002	0.	1.8331e-010
22442	-0.30356	-1.4313e-002	0.	1.8124e-010
22443	-0.30356	-1.6687e-002	0.	1.8123e-010
22444	-0.30219	-1.9063e-002	0.	1.8328e-010
22445	-0.27219	-1.1937e-002	0.	2.2823e-010
22446	-0.27356	-1.4313e-002	0.	2.2616e-010
22447	-0.27356	-1.6687e-002	0.	2.2615e-010
22448	-0.27219	-1.9063e-002	0.	2.282e-010
22449	-0.24494	-1.4313e-002	0.	2.6902e-010
22450	-0.24631	-1.1937e-002	0.	2.6697e-010
22451	-0.24631	-1.9063e-002	0.	2.6694e-010
22452	-0.24494	-1.6687e-002	0.	2.6901e-010
22453	-0.23744	-1.4313e-002	0.	2.8025e-010
22454	-0.23881	-1.1937e-002	0.	2.782e-010
22455	-0.23881	-1.9063e-002	0.	2.7817e-010
22456	-0.23744	-1.6687e-002	0.	2.8024e-010
22457	-0.23219	-1.1937e-002	0.	2.8812e-010
22458	-0.23356	-1.4313e-002	0.	2.8605e-010
22459	-0.23356	-1.6687e-002	0.	2.8604e-010
22460	-0.23219	-1.9063e-002	0.	2.8809e-010
22461	-0.22469	-1.1937e-002	0.	2.9935e-010
22462	-0.22606	-1.4313e-002	0.	2.9728e-010
22463	-0.22606	-1.6687e-002	0.	2.9727e-010
22464	-0.22469	-1.9063e-002	0.	2.9932e-010
22465	-0.20219	-1.1937e-002	0.	3.3304e-010
22466	-0.20356	-1.4313e-002	0.	3.3097e-010
22467	-0.20356	-1.6687e-002	0.	3.3096e-010
22468	-0.20219	-1.9063e-002	0.	3.3301e-010
22469	-0.20081	-2.1437e-002	0.	3.3506e-010
22470	-0.19469	-1.1937e-002	0.	3.4427e-010
22471	-0.19606	-1.4313e-002	0.	3.422e-010
22472	-0.19606	-1.6687e-002	0.	3.4219e-010
22473	-0.19469	-1.9063e-002	0.	3.4424e-010
22474	-0.17469	-1.1937e-002	0.	3.7422e-010
22475	-0.17606	-1.4313e-002	0.	3.7215e-010
22476	-0.17356	-1.4313e-002	0.	3.7589e-010
22477	-0.17356	-1.6687e-002	0.	3.7588e-010
22478	-0.17606	-1.6687e-002	0.	3.7214e-010
22479	-0.17469	-1.9063e-002	0.	3.7419e-010
22480	-0.14469	-1.1937e-002	0.	4.191e-010
22481	-0.14606	-1.4313e-002	0.	4.1705e-010
22482	-0.14606	-1.6687e-002	0.	4.1705e-010
22483	-0.14469	-1.9063e-002	0.	4.1912e-010
22484	-0.12494	-1.4313e-002	0.	4.4861e-010
22485	-0.12631	-1.1937e-002	0.	4.4653e-010
22486	-0.12631	-1.9063e-002	0.	4.4664e-010
22487	-0.12494	-1.6687e-002	0.	4.4865e-010
22488	-0.11744	-1.4313e-002	0.	4.5978e-010
22489	-0.11881	-1.1937e-002	0.	4.5769e-010
22490	-0.11881	-1.9063e-002	0.	4.5786e-010
22491	-0.11744	-1.6687e-002	0.	4.5985e-010
22492	-0.12019	-2.1437e-002	0.	4.5586e-010
22493	-0.11219	-1.1937e-002	0.	4.6752e-010
22494	-0.11356	-1.4313e-002	0.	4.6554e-010
22495	-0.11081	-9.5625e-003	0.	4.695e-010
22496	-0.11356	-1.6687e-002	0.	4.6562e-010
22497	-0.11219	-1.9063e-002	0.	4.6774e-010
22498	-0.11081	-2.1437e-002	0.	4.6986e-010
22499	-0.10469	-1.1937e-002	0.	4.7859e-010
22500	-0.10219	-1.1937e-002	0.	4.8226e-010
22501	-0.10606	-1.4313e-002	0.	4.7665e-010
22502	-0.10356	-1.4313e-002	0.	4.8033e-010
22503	-0.10331	-9.5625e-003	0.	4.8054e-010
22504	-0.10081	-9.5625e-003	0.	4.842e-010
22505	-0.10356	-1.6687e-002	0.	4.8042e-010
22506	-0.10606	-1.6687e-002	0.	4.7674e-010
22507	-0.10219	-1.9063e-002	0.	4.8249e-010
22508	-0.10469	-1.9063e-002	0.	4.7884e-010
22509	-0.10081	-2.1437e-002	0.	4.8449e-010
22510	-0.10331	-2.1437e-002	0.	4.8088e-010
22511	-9.4687e-002	-1.1937e-002	0.	4.9318e-010
22512	-9.6063e-002	-1.4313e-002	0.	4.9128e-010
22513	-9.3562e-002	-1.4313e-002	0.	4.9487e-010
22514	-9.3562e-002	-1.6687e-002	0.	4.9485e-010
22515	-9.6063e-002	-1.6687e-002	0.	4.9131e-010
22516	-9.4687e-002	-1.9063e-002	0.	4.9319e-010
22517	-7.2187e-002	-1.1937e-002	0.	5.2563e-010
22518	-7.3563e-002	-1.4313e-002	0.	5.2293e-010
22519	-7.0813e-002	-9.5625e-003	0.	5.2829e-010
22520	-7.3563e-002	-1.6687e-002	0.	5.2245e-010
22521	-7.2187e-002	-1.9063e-002	0.	5.2475e-010
22522	-7.0813e-002	-2.1437e-002	0.	5.3027e-010
22523	-6.4687e-002	-1.1937e-002	0.	5.4744e-010
22524	-6.6063e-002	-1.4313e-002	0.	5.4557e-010
22525	-6.3562e-002	-1.4313e-002	0.	5.566e-010
22526	-6.3562e-002	-1.6687e-002	0.	5.5617e-010
22527	-6.6063e-002	-1.6687e-002	0.	5.4805e-010
22528	-6.4687e-002	-1.9063e-002	0.	5.5184e-010
22529	-2.4938e-002	-1.4313e-002	0.	6.5954e-010
22530	-2.6313e-002	-1.1937e-002	0.	6.5565e-010
22531	-2.6313e-002	-1.9063e-002	0.	6.6268e-010
22532	-2.4938e-002	-1.6687e-002	0.	6.6196e-010
22533	-2.0188e-002	-9.5625e-003	0.	6.6032e-010
22534	-1.7687e-002	-9.5625e-003	0.	6.6235e-010
22535	-1.7438e-002	-1.4313e-002	0.	6.6665e-010
22536	-1.4938e-002	-1.4313e-002	0.	6.6832e-010
22537	-1.8812e-002	-1.1937e-002	0.	6.6336e-010
22538	-1.6313e-002	-1.1937e-002	0.	6.652e-010
22539	-1.6313e-002	-1.9063e-002	0.	6.7257e-010
22540	-1.8812e-002	-1.9063e-002	0.	6.707e-010
22541	-1.4938e-002	-1.6687e-002	0.	6.7082e-010
22542	-1.7438e-002	-1.6687e-002	0.	6.6915e-010
22543	-1.7687e-002	-2.1437e-002	0.	6.7427e-010
22544	-2.0188e-002	-2.1437e-002	0.	6.7217e-010
22545	-1.0188e-002	-9.5625e-003	0.	6.6661e-010
22546	-7.4375e-003	-1.4313e-002	0.	6.7156e-010
22547	-8.8125e-003	-1.1937e-002	0.	6.6892e-010
22548	-8.8125e-003	-1.9063e-002	0.	6.7627e-010
22549	-7.4375e-003	-1.6687e-002	0.	6.7406e-010
22550	-1.0188e-002	-2.1437e-002	0.	6.7849e-010
22551	-2.1875e-003	-1.1937e-002	0.	6.7029e-010
22552	-3.5625e-003	-1.4313e-002	0.	6.7234e-010
22553	-8.125e-004	-9.5625e-003	0.	6.686e-010
22554	-3.5625e-003	-1.6687e-002	0.	6.7484e-010
22555	-2.1875e-003	-1.9063e-002	0.	6.776e-010
22556	-8.125e-004	-2.1437e-002	0.	6.8037e-010
22557	5.3125e-003	-1.1937e-002	0.	6.6988e-010
22558	7.8125e-003	-1.1937e-002	0.	6.693e-010
22559	3.9375e-003	-1.4313e-002	0.	6.7232e-010
22560	6.4375e-003	-1.4313e-002	0.	6.7186e-010
22561	6.6875e-003	-9.5625e-003	0.	6.678e-010
22562	9.1875e-003	-9.5625e-003	0.	6.6704e-010
22563	6.4375e-003	-1.6687e-002	0.	6.7435e-010
22564	3.9375e-003	-1.6687e-002	0.	6.7481e-010
22565	7.8125e-003	-1.9063e-002	0.	6.7664e-010
22566	5.3125e-003	-1.9063e-002	0.	6.7721e-010
22567	9.1875e-003	-2.1437e-002	0.	6.7892e-010
22568	6.6875e-003	-2.1437e-002	0.	6.7963e-010
22569	1.5313e-002	-1.1937e-002	0.	6.6594e-010
22570	1.7812e-002	-1.1937e-002	0.	6.6426e-010
22571	1.3938e-002	-1.4313e-002	0.	6.69e-010
22572	1.6438e-002	-1.4313e-002	0.	6.6746e-010
22573	1.6687e-002	-9.5625e-003	0.	6.6319e-010
22574	1.9188e-002	-9.5625e-003	0.	6.6131e-010
22575	1.6438e-002	-1.6687e-002	0.	6.6998e-010
22576	1.3938e-002	-1.6687e-002	0.	6.715e-010
22577	1.7812e-002	-1.9063e-002	0.	6.7161e-010
22578	1.5313e-002	-1.9063e-002	0.	6.7333e-010
22579	1.9188e-002	-2.1437e-002	0.	6.7318e-010
22580	1.6687e-002	-2.1437e-002	0.	6.7511e-010
22581	2.5313e-002	-1.1937e-002	0.	6.5706e-010
22582	2.7812e-002	-1.1937e-002	0.	6.5387e-010
22583	2.3938e-002	-1.4313e-002	0.	6.6085e-010
22584	2.6438e-002	-1.4313e-002	0.	6.5784e-010
22585	2.6687e-002	-9.5625e-003	0.	6.5351e-010
22586	2.9188e-002	-9.5625e-003	0.	6.501e-010
22587	2.6438e-002	-1.6687e-002	0.	6.602e-010
22588	2.3938e-002	-1.6687e-002	0.	6.6329e-010
22589	2.7812e-002	-1.9063e-002	0.	6.6074e-010
22590	2.5313e-002	-1.9063e-002	0.	6.6413e-010
22591	2.9188e-002	-2.1437e-002	0.	6.6108e-010
22592	2.6687e-002	-2.1437e-002	0.	6.6485e-010
22593	3.5312e-002	-1.1937e-002	0.	6.4144e-010
22594	3.7813e-002	-1.1937e-002	0.	6.3625e-010
22595	3.3937e-002	-1.4313e-002	0.	6.4596e-010
22596	3.6438e-002	-1.4313e-002	0.	6.4094e-010
22597	3.6688e-002	-9.5625e-003	0.	6.3705e-010
22598	3.9187e-002	-9.5625e-003	0.	6.3166e-010
22599	3.6438e-002	-1.6687e-002	0.	6.4285e-010
22600	3.3937e-002	-1.6687e-002	0.	6.4801e-010
22601	3.7813e-002	-1.9063e-002	0.	6.4159e-010
22602	3.5312e-002	-1.9063e-002	0.	6.4728e-010
22603	3.9187e-002	-2.1437e-002	0.	6.4003e-010
22604	3.6688e-002	-2.1437e-002	0.	6.4624e-010
22605	4.5313e-002	-1.1937e-002	0.	6.1737e-010
22606	4.7812e-002	-1.1937e-002	0.	6.1004e-010
22607	4.3938e-002	-1.4313e-002	0.	6.2244e-010
22608	4.6438e-002	-1.4313e-002	0.	6.1517e-010
22609	4.6688e-002	-9.5625e-003	0.	6.1224e-010
22610	4.9188e-002	-9.5625e-003	0.	6.0471e-010
22611	4.6438e-002	-1.6687e-002	0.	6.1624e-010
22612	4.3938e-002	-1.6687e-002	0.	6.2375e-010
22613	4.7812e-002	-1.9063e-002	0.	6.1285e-010
22614	4.5313e-002	-1.9063e-002	0.	6.2089e-010
22615	4.9188e-002	-2.1437e-002	0.	6.0903e-010
22616	4.6688e-002	-2.1437e-002	0.	6.1764e-010
22617	5.5312e-002	-1.1937e-002	0.	5.8578e-010
22618	5.7813e-002	-1.1937e-002	0.	5.7718e-010
22619	5.3938e-002	-1.4313e-002	0.	5.9074e-010
22620	5.6437e-002	-1.4313e-002	0.	5.8208e-010
22621	5.6688e-002	-9.5625e-003	0.	5.7956e-010
22622	5.9187e-002	-9.5625e-003	0.	5.7045e-010
22623	5.6437e-002	-1.6687e-002	0.	5.8201e-010
22624	5.3938e-002	-1.6687e-002	0.	5.9104e-010
22625	5.7813e-002	-1.9063e-002	0.	5.7688e-010
22626	5.5312e-002	-1.9063e-002	0.	5.862e-010
22627	5.9187e-002	-2.1437e-002	0.	5.7158e-010
22628	5.6688e-002	-2.1437e-002	0.	5.8104e-010
22629	6.5312e-002	-1.1937e-002	0.	5.4407e-010
22630	6.7813e-002	-1.1937e-002	0.	5.3488e-010
22631	6.3938e-002	-1.4313e-002	0.	5.5586e-010
22632	6.6437e-002	-1.4313e-002	0.	5.4341e-010
22633	6.6688e-002	-9.5625e-003	0.	5.3708e-010
22634	6.9187e-002	-9.5625e-003	0.	5.3158e-010
22635	6.6437e-002	-1.6687e-002	0.	5.4811e-010
22636	6.3938e-002	-1.6687e-002	0.	5.5583e-010
22637	6.7813e-002	-1.9063e-002	0.	5.4404e-010
22638	6.5312e-002	-1.9063e-002	0.	5.5133e-010
22639	6.9187e-002	-2.1437e-002	0.	5.3923e-010
22640	6.6688e-002	-2.1437e-002	0.	5.466e-010
22641	7.5313e-002	-1.1937e-002	0.	5.2106e-010
22642	7.3937e-002	-1.4313e-002	0.	5.228e-010
22643	7.6438e-002	-1.4313e-002	0.	5.1903e-010
22644	7.6438e-002	-1.6687e-002	0.	5.1859e-010
22645	7.3937e-002	-1.6687e-002	0.	5.2244e-010
22646	7.5313e-002	-1.9063e-002	0.	5.1992e-010
22647	9.5063e-002	-1.4313e-002	0.	4.9302e-010
22648	9.3687e-002	-1.1937e-002	0.	4.9492e-010
22649	9.3687e-002	-1.9063e-002	0.	4.9487e-010
22650	9.5063e-002	-1.6687e-002	0.	4.9303e-010
22651	9.9813e-002	-9.5625e-003	0.	4.8597e-010
22652	0.10256	-1.4313e-002	0.	4.8211e-010
22653	0.10119	-1.1937e-002	0.	4.8403e-010
22654	0.10119	-1.9063e-002	0.	4.8424e-010
22655	0.10256	-1.6687e-002	0.	4.8219e-010
22656	9.9813e-002	-2.1437e-002	0.	4.8621e-010
22657	0.10781	-1.1937e-002	0.	4.743e-010
22658	0.10644	-1.4313e-002	0.	4.7641e-010
22659	0.10644	-1.6687e-002	0.	4.765e-010
